1680289225762;0,0031965764
1680289226758;-0,015175486
1680289227758;-0,0316852
1680289228758;-0,045671873
1680289229758;-0,0563777
1680289230759;-0,06328684
1680289231759;-0,06615889
1680289232759;-0,06509071
1680289233762;-0,060481783
1680289234759;-0,0530584
1680289235759;-0,043667965
1680289236762;-0,03333077
1680289237760;-0,022969374
1680289238760;-0,0135250585
1680289239761;-0,005597135
1680289240760;0,00032882113
1680289241761;0,004022068
1680289242763;0,005584972
1680289243761;0,00532885
1680289244763;0,0036807137
1680289245764;0,0012160207
1680289246762;-0,0014337292
1680289247764;-0,0037292545
1680289248764;-0,005202931
1680289249761;-0,0055990103
1680289250765;-0,004727836
1680289251762;-0,0026759435
1680289252762;0,00037119174
1680289253762;0,0041181557
1680289254763;0,008155215
1680289255765;0,012095609
1680289256763;0,015552549
1680289257763;0,018247645
1680289258765;0,01994084
1680289259766;0,020589482
1680289260763;0,020210383
1680289261763;0,018921873
1680289262764;0,016978946
1680289263764;0,014568253
1680289264764;0,012013535
1680289265764;0,009541864
1680289266764;0,0073646875
1680289267765;0,0055911317
1680289268767;0,004310437
1680289269764;0,0035146172
1680289270767;0,0031689643
1680289271765;0,0031232976
1680289272768;0,003285967
1680289273765;0,0035507584
1680289274765;0,0037720674
1680289275765;0,0038708646
1680289276768;0,003806465
1680289277769;0,0035766019
1680289278765;0,0031708544
1680289279766;0,0026394338
1680289280769;0,0020325186
1680289281766;0,0013859619
1680289282766;0,0007435983
1680289283766;0,00021189792
1680289284767;-7,5161355E-05
1680289285767;9,951787E-05
1680289286767;0,00033977116
1680289287767;0,00036787236
1680289288767;0,0004181703
1680289289768;0,00044740058
1680289290768;0,00046332547
1680289291768;0,00046803016
1680289292771;0,00048661366
1680289293768;0,00044327838
1680289294768;0,0004252992
1680289295772;0,00037868082
1680289296771;0,00034462067
1680289297769;0,0002909002
1680289298772;0,00027953638
1680289299769;0,00022461363
1680289300769;0,00019733529
1680289301769;0,00020342118
1680289302769;0,00022415415
1680289303770;0,0002435243
1680289304769;0,00027912986
1680289305770;0,0003534754
1680289306770;0,00039593093
1680289307773;0,00042738428
1680289308770;0,00044638157
1680289309770;0,00047796432
1680289310774;0,00047971957
1680289311774;0,00045995307
1680289312771;0,00045166604
1680289313771;0,00041444672
1680289314771;0,00038140363
1680289315771;0,00034256402
1680289316771;0,00030459126
1680289317771;0,00026128496
1680289318772;0,00026327805
1680289319772;0,0002641736
1680289320772;0,00029141406
1680289321773;0,00029820012
1680289322772;0,00031331813
1680289323772;0,00036738365
1680289324776;0,00038325015
1680289325773;0,00041181146
1680289326776;0,0004123343
1680289327773;0,0004264354
1680289328773;0,0003979966
1680289329773;0,00036654668
1680289330773;0,00032228747
1680289331776;0,00027319926
1680289332773;0,00024082219
1680289333776;0,0002040464
1680289334774;0,00017071993
1680289335774;0,00017240593
1680289336775;0,00017981108
1680289337775;0,00019324654
1680289338774;0,00022943562
1680289339775;0,00025568425
1680289340816;0,00029920286
1680289341815;0,0003173863
1680289342815;0,00033508794
1680289343816;0,00032818527
1680289344815;0,00033397545
1680289345816;0,00029840544
1680289346816;0,0002718627
1680289347816;0,00023809004
1680289348819;0,00018633416
1680289349819;0,00015233937
1680289350817;0,00013460458
1680289351820;0,000120240475
1680289352819;0,0001130951
1680289353820;0,00016419866
1680289354817;0,00019574745
1680289355817;0,00027057555
1680289356822;0,0003418801
1680289357817;0,00043818055
1680289358818;0,0005092462
1680289359818;0,0006081136
1680289360818;0,0006656228
1680289361818;0,00068203214
1680289362818;0,00070662855
1680289363819;0,0006901577
1680289364818;0,0006541301
1680289365822;0,00057039247
1680289366819;0,0005012894
1680289367819;0,00043135489
1680289368819;0,00035990676
1680289369822;0,00027637254
1680289370819;0,00021456453
1680289371823;0,0001815331
1680289372819;0,00014692251
1680289373819;0,0001494018
1680289374822;0,00017230173
1680289375820;0,00021210687
1680289376821;0,000261896
1680289377821;0,00033346625
1680289378821;0,00036195805
1680289379821;0,0004039599
1680289380821;0,0004186721
1680289381821;0,00045390276
1680289382824;0,00046034425
1680289383822;0,0004208794
1680289384822;0,0004164076
1680289385824;0,00035661072
1680289386821;0,00031232566
1680289387822;0,0002415794
1680289388822;0,00020035532
1680289389825;0,00015132736
1680289390822;0,00011700462
1680289391822;0,00011650892
1680289392825;0,00011315913
1680289393823;0,00011886054
1680289394823;0,00015298415
1680289395826;0,00020423702
1680289396826;0,00024294136
1680289397823;0,00029904468
1680289398824;0,00034726018
1680289399824;0,00040961098
1680289400824;0,0004389622
1680289401824;0,00047628226
1680289402824;0,00048652486
1680289403825;0,00050604914
1680289404827;0,00049422245
1680289405825;0,00047145443
1680289406825;0,00044504376
1680289407827;0,00041701287
1680289408825;0,00039113194
1680289409825;0,00034884678
1680289410825;0,00032009042
1680289411826;0,00031353993
1680289412828;0,00029976544
1680289413826;0,0002908699
1680289414826;0,00030783925
1680289415826;0,0002987856
1680289416826;0,0003066441
1680289417827;0,00029235941
1680289418827;0,00029213473
1680289419827;0,0002724908
1680289420826;0,00026425283
1680289421829;0,00028689436
1680289422827;0,00026013723
1680289423830;0,00024514442
1680289424827;0,00025215602
1680289425827;0,00025586144
1680289426829;0,00026659318
1680289427828;0,00028151958
1680289428828;0,00030074522
1680289429868;0,00032749274
1680289430868;0,0003660944
1680289431870;0,0003898629
1680289432868;0,00042600458
1680289433869;0,00044331598
1680289434869;0,0004468744
1680289435869;0,0004479587
1680289436869;0,00044285826
1680289437870;0,00043279905
1680289438870;0,00042667694
1680289439870;0,00038916367
1680289440872;0,00038714492
1680289441870;0,00035525026
1680289442873;0,0003245805
1680289443871;0,00032576383
1680289444870;0,00028788112
1680289445871;0,0002966201
1680289446871;0,00028138197
1680289447874;0,0002896783
1680289448872;0,0002928418
1680289449873;0,0003161476
1680289450875;0,00030460893
1680289451871;0,00030283773
1680289452875;0,00029458757
1680289453872;0,00029608226
1680289454872;0,00029541278
1680289455876;0,00026458208
1680289456872;0,00026319432
1680289457872;0,0002516818
1680289458872;0,00024448292
1680289459876;0,00023220692
1680289460873;0,00022553762
1680289461873;0,0002328251
1680289462873;0,0002473726
1680289463873;0,00025866565
1680289464874;0,00027041373
1680289465874;0,00031463118
1680289466873;0,00032519476
1680289467874;0,00034770757
1680289468875;0,0003630155
1680289469877;0,00039850615
1680289470877;0,00040646215
1680289471874;0,00042654085
1680289472874;0,00043859912
1680289473875;0,00044292575
1680289474879;0,00043290728
1680289475875;0,00043251913
1680289476875;0,0004245566
1680289477878;0,0004038951
1680289478878;0,0003895096
1680289479875;0,0003626919
1680289480879;0,00033570704
1680289481876;0,00028497961
1680289482876;0,00026757095
1680289483876;0,00026315608
1680289484877;0,00024010187
1680289485879;0,00023667555
1680289486877;0,00023385347
1680289487877;0,00025031486
1680289488880;0,00027025637
1680289489877;0,00031772995
1680289490879;0,00034451066
1680289491878;0,00038787708
1680289492877;0,00042292805
1680289493881;0,0004557362
1680289494878;0,0004743049
1680289495881;0,00048136315
1680289496878;0,00047646958
1680289497879;0,0004474129
1680289498882;0,00042820114
1680289499878;0,00040154875
1680289500881;0,0003272015
1680289501879;0,00030757155
1680289502880;0,00026898735
1680289503880;0,00023775687
1680289504880;0,00024204637
1680289505880;0,00023051117
1680289506883;0,00025958964
1680289507880;0,0002766591
1680289508880;0,00029714743
1680289509880;0,00031734206
1680289510880;0,0003621235
1680289511881;0,00037680042
1680289512881;0,00039701664
1680289513921;0,0004041011
1680289514921;0,00036180535
1680289515922;0,0003505142
1680289516922;0,00030122645
1680289517922;0,00026078746
1680289518921;0,00021517464
1680289519922;0,00017912792
1680289520922;0,00016290741
1680289521922;0,0001422219
1680289522922;0,00015141544
1680289523922;0,00015323474
1680289524926;0,00018643419
1680289525923;0,00021206864
1680289526923;0,0002511488
1680289527926;0,0003039591
1680289528926;0,00035235073
1680289529924;0,00037917984
1680289530923;0,0004246474
1680289531923;0,00043627218
1680289532924;0,0004584459
1680289533924;0,00045605673
1680289534924;0,0004574522
1680289535924;0,0004500165
1680289536925;0,00043213103
1680289537924;0,00043829958
1680289538925;0,00043472167
1680289539927;0,0004487336
1680289540928;0,00045647725
1680289541925;0,00046645282
1680289542925;0,0004689351
1680289543925;0,00045845227
1680289544926;0,00044942254
1680289545925;0,0004544058
1680289546926;0,0004451822
1680289547926;0,00040507363
1680289548926;0,00037289967
1680289549927;0,0003205884
1680289550927;0,00027817377
1680289551929;0,00023621545
1680289552927;0,00019173852
1680289553927;0,00016222018
1680289554927;0,00015329561
1680289555930;0,00015344375
1680289556927;0,00016047683
1680289557927;0,00017541832
1680289558927;0,00019967323
1680289559927;0,0002299588
1680289560930;0,00029286393
1680289561928;0,00030154083
1680289562928;0,0003572008
1680289563930;0,00036059524
1680289564931;0,0003623436
1680289565932;0,00036878436
1680289566928;0,0003484416
1680289567932;0,00034681757
1680289568929;0,00032875224
1680289569930;0,000311775
1680289570932;0,00029378285
1680289571930;0,00028139228
1680289572929;0,0002696
1680289573930;0,00026443027
1680289574934;0,00029363835
1680289575930;0,0003057336
1680289576931;0,0003420969
1680289577933;0,00035642844
1680289578930;0,0003798487
1680289579931;0,00040276084
1680289580933;0,0004057505
1680289581934;0,0004100568
1680289582932;0,0003887271
1680289583932;0,00038863323
1680289584931;0,00036286807
1680289585931;0,00033964872
1680289586931;0,00031630145
1680289587933;0,00028200433
1680289588935;0,00026233646
1680289589935;0,00026418577
1680289590933;0,00023405101
1680289591932;0,00023756325
1680289592933;0,00024862806
1680289593933;0,00025839068
1680289594933;0,00027947634
1680289595975;0,00031234833
1680289596974;0,00035154328
1680289597973;0,000379111
1680289598973;0,00039870676
1680289599975;0,0004055224
1680289600974;0,00043884062
1680289601974;0,0004549801
1680289602976;0,0004618211
1680289603975;0,0004756664
1680289604975;0,000480154
1680289605975;0,00044748135
1680289606975;0,00042843664
1680289607977;0,00043285333
1680289608975;0,00041283615
1680289609975;0,0003976813
1680289610978;0,00038645338
1680289611978;0,00037104398
1680289612978;0,0003750597
1680289613976;0,00036585456
1680289614977;0,0003687048
1680289615979;0,00036974697
1680289616976;0,00036941227
1680289617980;0,00037463475
1680289618977;0,00036557252
1680289619977;0,0003663825
1680289620978;0,00033127196
1680289621979;0,00033090275
1680289622977;0,00026796418
1680289623977;0,00026279382
1680289624977;0,00021528608
1680289625978;0,00016297032
1680289626978;0,00013201236
1680289627978;9,271433E-05
1680289628979;7,445332E-05
1680289629979;6,200891E-05
1680289630979;5,5627264E-05
1680289631979;7,351792E-05
1680289632979;0,000121367055
1680289633982;0,00016462733
1680289634979;0,00022528002
1680289635979;0,00027767572
1680289636979;0,00034526683
1680289637980;0,0004127047
1680289638980;0,00046917418
1680289639980;0,00049170374
1680289640980;0,00052605604
1680289641980;0,0005214328
1680289642981;0,0005198007
1680289643980;0,000472559
1680289644980;0,00044068912
1680289645981;0,00038801684
1680289646981;0,0003411344
1680289647984;0,0002842598
1680289648983;0,00025264313
1680289649981;0,00021314615
1680289650982;0,00022208621
1680289651984;0,0002110808
1680289652982;0,00022807773
1680289653982;0,00028096748
1680289654982;0,00031868432
1680289655982;0,00036039774
1680289656982;0,00040163903
1680289657985;0,00043701404
1680289658983;0,0004843387
1680289659983;0,0005244774
1680289660983;0,000498994
1680289661983;0,0005131683
1680289662984;0,00048612233
1680289663984;0,00046464062
1680289664983;0,0004312879
1680289665984;0,0004163965
1680289666984;0,00039045108
1680289667985;0,0003611782
1680289668985;0,00034904384
1680289669984;0,00033148617
1680289670985;0,0003325826
1680289671985;0,00032717406
